date,valid
2016-01-25,18.1939
2016-01-26,
2016-01-27,
2016-01-28,
2016-01-29,
2016-01-30,13.6756
2016-01-31,13.3731
2016-02-01,14.2029
2016-02-02,14.6108
2016-02-03,14.2705
2016-02-04,16.4388
2016-02-05,13.7985
2016-02-06,15.5442
2016-02-07,12.476
2016-02-08,15.8057
2016-02-09,15.8665
2016-02-10,17.2326
2016-02-11,9.42249
2016-02-12,10.1594
2016-02-13,10.6654
2016-02-14,6.96566
2016-02-15,17.6272
2016-02-16,13.1721
2016-02-17,12.6891
2016-02-18,11.7619
2016-02-19,8.85144
2016-02-20,19.4648
2016-02-21,8.43878
2016-02-22,
2016-02-23,12.7765
2016-02-24,12.4292
2016-02-25,13.2004
2016-02-26,10.4467
2016-02-27,10.2465
2016-02-28,11.1617
2016-02-29,10.8822
2016-03-01,18.2603
2016-03-02,15.7087
2016-03-03,15.5489
2016-03-04,17.407
2016-03-05,16.0051
2016-03-06,16.3552
2016-03-07,11.1899
2016-03-08,16.5539
2016-03-09,15.3947
2016-03-10,9.73227
2016-03-11,14.2189
2016-03-12,21.3766
2016-03-13,19.5158
2016-03-14,17.3923
2016-03-15,13.3508
2016-03-16,17.0904
2016-03-17,20.3452
2016-03-18,13.7367
2016-03-19,14.698
2016-03-20,13.2568
2016-03-21,18.6294
2016-03-22,23.6237
2016-03-23,37.4749
2016-03-24,32.2354
2016-03-25,29.2125
2016-03-26,29.7208
2016-03-27,29.6554
2016-03-28,26.9212
2016-03-29,27.4891
2016-03-30,30.8745
2016-03-31,14.198
2016-04-01,25.3325
2016-04-02,16.2403
2016-04-03,15.7422
2016-04-04,10.8329
2016-04-05,22.4399
2016-04-06,20.7165
2016-04-07,20.906
2016-04-08,19.0787
2016-04-09,19.4383
2016-04-10,20.7941
2016-04-11,25.9804
2016-04-12,27.3075
2016-04-13,40.218
2016-04-14,22.3168
2016-04-15,11.3849
2016-04-16,11.8556
2016-04-17,
2016-04-18,
2016-04-19,
2016-04-20,24.5158
2016-04-21,28.1612
2016-04-22,42.5291
2016-04-23,16.0524
2016-04-24,20.1138
2016-04-25,35.7111
2016-04-26,46.5648
2016-04-27,52.7637
2016-04-28,76.1382
2016-04-29,68.7428
2016-04-30,42.2025
2016-05-01,53.1195
2016-05-02,50.3945
2016-05-03,47.379
2016-05-04,41.5858
2016-05-05,40.3022
2016-05-06,59.5387
2016-05-07,48.0416
2016-05-08,40.4514
2016-05-09,45.009
2016-05-10,72.1799
2016-05-11,51.342
2016-05-12,41.8837
2016-05-13,76.9666
2016-05-14,38.1979
2016-05-15,47.2703
2016-05-16,40.8823
2016-05-17,48.4779
2016-05-18,50.2936
2016-05-19,22.2275
2016-05-20,34.7866
2016-05-21,34.1082
2016-05-22,71.7036
2016-05-23,73.4945
2016-05-24,81.2915
2016-05-25,67.3024
2016-05-26,65.6149
2016-05-27,56.6328
2016-05-28,92.7373
2016-05-29,47.9753
2016-05-30,28.5139
2016-05-31,49.6838
2016-06-01,33.4203
2016-06-02,
2016-06-03,
2016-06-04,
2016-06-05,46.8939
2016-06-06,44.7878
2016-06-07,71.1864
2016-06-08,81.3455
2016-06-09,141.918
2016-06-10,109.953
2016-06-11,107.493
2016-06-12,77.5812
2016-06-13,54.6425
2016-06-14,75.5957
2016-06-15,48.8251
2016-06-16,86.019
2016-06-17,130.687
2016-06-18,138.455
2016-06-19,112.326
2016-06-20,82.4277
2016-06-21,92.4203
2016-06-22,113.643
2016-06-23,70.7858
2016-06-24,48.9199
2016-06-25,81.0662
2016-06-26,138.45
2016-06-27,120.681
2016-06-28,82.8176
2016-06-29,52.1591
2016-06-30,78.0182
2016-07-01,
2016-07-02,78.5221
2016-07-03,49.4079
2016-07-04,54.9729
2016-07-05,64.8729
2016-07-06,77.4646
2016-07-07,90.5758
2016-07-08,78.3754
2016-07-09,109.932
2016-07-10,80.1527
2016-07-11,15.5538
2016-07-12,57.4118
2016-07-13,12.1717
2016-07-14,14.327
2016-07-15,59.7996
2016-07-16,85.0114
2016-07-17,69.9479
2016-07-18,65.6705
2016-07-19,59.4183
2016-07-20,80.8795
2016-07-21,77.6954
2016-07-22,45.5879
2016-07-23,53.4083
2016-07-24,53.8141
2016-07-25,15.3952
2016-07-26,28.3929
2016-07-27,45.4333
2016-07-28,69.6678
2016-07-29,51.8575
2016-07-30,45.767
2016-07-31,54.5883
2016-08-01,55.3257
2016-08-02,47.7941
2016-08-03,60.1141
2016-08-04,50.1413
2016-08-05,37.2562
2016-08-06,29.4364
2016-08-07,40.2592
2016-08-08,26.7742
2016-08-09,52.277
2016-08-10,42.3521
2016-08-11,59.0354
2016-08-12,70.5245
2016-08-13,43.2183
2016-08-14,45.1933
2016-08-15,33.6038
2016-08-16,20.0137
2016-08-17,16.8461
2016-08-18,23.7779
2016-08-19,28.1787
2016-08-20,21.6176
2016-08-21,26.5313
2016-08-22,34.7363
2016-08-23,35.4913
2016-08-24,56.8778
2016-08-25,43.787
2016-08-26,19.6854
2016-08-27,33.2245
2016-08-28,24.8492
2016-08-29,25.136
2016-08-30,27.8146
2016-08-31,23.1354
2016-09-01,21.8192
2016-09-02,32.6025
2016-09-03,49.845
2016-09-04,33.5202
2016-09-05,26.0179
2016-09-06,28.7936
2016-09-07,27.1971
2016-09-08,23.7746
2016-09-09,28.6671
2016-09-10,32.1233
2016-09-11,13.2735
2016-09-12,15.3035
2016-09-13,17.3827
2016-09-14,26.1237
2016-09-15,32.4825
2016-09-16,51.4739
2016-09-17,37.9487
2016-09-18,22.7962
2016-09-19,22.4129
2016-09-20,16.863
2016-09-21,19.6575
2016-09-22,16.2429
2016-09-23,23.9133
2016-09-24,22.5208
2016-09-25,20.9479
2016-09-26,24.285
2016-09-27,21.9004
2016-09-28,21.0458
2016-09-29,7.17625
2016-09-30,10.1027
2016-10-01,11.7507
2016-10-02,10.9036
2016-10-03,9.37538
2016-10-04,7.04917
2016-10-05,10.4808
2016-10-06,11.8707
2016-10-07,11.1751
2016-10-08,14.0894
2016-10-09,11.3519
2016-10-10,11.9558
2016-10-11,15.8271
2016-10-12,14.2625
2016-10-13,15.73
2016-10-14,18.3588
2016-10-15,14.4688
2016-10-16,4.69542
2016-10-17,8.4935
2016-10-18,
2016-10-19,6.77417
2016-10-20,9.39633
2016-10-21,10.3618
2016-10-22,12.7539
2016-10-23,9.9408
2016-10-24,5.3553
2016-10-25,7.25459
2016-10-26,12.1746
2016-10-27,14.5529
2016-10-28,16.8671
2016-10-29,14.3342
2016-10-30,8.25517
2016-10-31,6.82809
2016-11-01,
2016-11-02,
2016-11-03,6.90512
2016-11-04,8.40996
2016-11-05,7.96738
2016-11-06,7.88821
2016-11-07,8.68504
2016-11-08,8.09096
2016-11-09,9.3205
2016-11-10,8.27983
2016-11-11,9.77029
2016-11-12,11.7908
2016-11-13,11.5402
2016-11-14,7.62454
2016-11-15,9.59209
2016-11-16,7.90621
2016-11-17,9.28708
2016-11-18,40.3665
2016-11-19,42.5504
2016-11-20,12.554
2016-11-21,9.87325
2016-11-22,7.91637
2016-11-23,9.6153
2016-11-24,9.65134
2016-11-25,9.96851
2016-11-26,5.129
2016-11-27,6.15792
2016-11-28,7.67079
2016-11-29,24.6994
2016-11-30,28.785
2016-12-01,18.0963
2016-12-02,17.6713
2016-12-03,15.2735
2016-12-04,7.86667
2016-12-05,8.60582
2016-12-06,14.4378
2016-12-07,18.4262
2016-12-08,11.9053
2016-12-09,6.29139
2016-12-10,7.19112
2016-12-11,6.50408
2016-12-12,8.09062
2016-12-13,7.98742
2016-12-14,22.151
2016-12-15,43.6808
2016-12-16,18.5609
2016-12-17,13.0209
2016-12-18,9.33167
2016-12-19,14.0758
2016-12-20,26.9028
2016-12-21,7.12463
2016-12-22,8.18442
2016-12-23,8.73433
2016-12-24,11.6589
2016-12-25,4.411
2016-12-26,7.55196
2016-12-27,8.55966
2016-12-28,10.6937
2016-12-29,14.8237
2016-12-30,13.7096
2016-12-31,14.9743
2017-01-01,6.59991
2017-01-02,7.93221
2017-01-03,9.20871
2017-01-04,7.97613
2017-01-05,8.68887
2017-01-06,14.5213
2017-01-07,10.0638
2017-01-08,6.68813
2017-01-09,4.97017
2017-01-10,9.90819
2017-01-11,11.2117
2017-01-12,11.1642
2017-01-13,9.01254
2017-01-14,12.9329
2017-01-15,16.9117
2017-01-16,20.34
2017-01-17,16.1544
2017-01-18,70.1469
2017-01-19,66.9175
2017-01-20,
2017-01-21,
2017-01-22,
2017-01-23,
2017-01-24,25.0188
2017-01-25,8.06274
2017-01-26,20.9945
2017-01-27,28.2329
2017-01-28,68.5525
2017-01-29,52.1771
2017-01-30,53.7421
2017-01-31,39.6971
2017-02-01,42.3741
2017-02-02,38.2323
2017-02-03,9.01587
2017-02-04,9.11317
2017-02-05,8.1868
2017-02-06,9.51678
2017-02-07,12.365
2017-02-08,11.9675
2017-02-09,12.8785
2017-02-10,13.0546
2017-02-11,12.4962
2017-02-12,11.2213
2017-02-13,11.3696
2017-02-14,15.1259
2017-02-15,14.328
2017-02-16,12.3327
2017-02-17,8.00546
2017-02-18,6.30566
2017-02-19,7.84979
2017-02-20,8.9993
2017-02-21,9.38162
2017-02-22,13.424
2017-02-23,14.455
2017-02-24,13.5989
2017-02-25,10.948
2017-02-26,10.2317
2017-02-27,8.69475
2017-02-28,8.95541
2017-03-01,8.7982
2017-03-02,8.11275
2017-03-03,8.97775
2017-03-04,8.05438
2017-03-05,7.97787
2017-03-06,11.6849
2017-03-07,13.8905
2017-03-08,15.8548
2017-03-09,5.36475
2017-03-10,8.81467
2017-03-11,7.79825
2017-03-12,7.00946
2017-03-13,15.5322
2017-03-14,17.0204
2017-03-15,15.4887
2017-03-16,16.5483
2017-03-17,18.8342
2017-03-18,15.6392
2017-03-19,20.1229
2017-03-20,25.7342
2017-03-21,19.1671
2017-03-22,21.8571
2017-03-23,26.2277
2017-03-24,16.9263
2017-03-25,15.7688
2017-03-26,11.9775
2017-03-27,13.4631
2017-03-28,19.6796
2017-03-29,12.2282
2017-03-30,12.7089
2017-03-31,17.6488
2017-04-01,16.5463
2017-04-02,8.72766
2017-04-03,13.0331
2017-04-04,11.559
2017-04-05,15.2258
2017-04-06,16.0158
2017-04-07,6.35542
2017-04-08,13.94
2017-04-09,11.2693
2017-04-10,12.5751
2017-04-11,16.9687
2017-04-12,18.3617
2017-04-13,19.8354
2017-04-14,16.9321
2017-04-15,16.3319
2017-04-16,17.7813
2017-04-17,18.2683
2017-04-18,16.5854
2017-04-19,18.4021
2017-04-20,13.9098
2017-04-21,9.55817
2017-04-22,13.2358
2017-04-23,20.8826
2017-04-24,
2017-04-25,25.4079
2017-04-26,18.1742
2017-04-27,23.178
2017-04-28,23.1283
2017-04-29,33.3613
2017-04-30,31.1475
2017-05-01,33.0
2017-05-02,40.0
2017-05-03,27.0
2017-05-04,27.0
2017-05-05,30.0
2017-05-06,37.0
2017-05-07,14.0
2017-05-08,
2017-05-09,25.0
2017-05-10,30.0
2017-05-11,9.0
2017-05-12,16.0
2017-05-13,16.0
2017-05-14,20.0
2017-05-15,25.0
2017-05-16,62.0
2017-05-17,39.0
2017-05-18,14.0
2017-05-19,29.0
2017-05-20,62.0
2017-05-21,61.0
2017-05-22,49.0
2017-05-23,58.0
2017-05-24,49.0
2017-05-25,30.0
2017-05-26,44.0
2017-05-27,52.0
2017-05-28,51.0
2017-05-29,52.0
2017-05-30,55.0
2017-05-31,57.0
2017-06-01,67.0
2017-06-02,67.0
2017-06-03,53.0
2017-06-04,43.0
2017-06-05,40.0
2017-06-06,63.0
2017-06-07,51.0
2017-06-08,33.0
2017-06-09,48.0
2017-06-10,62.0
2017-06-11,83.0
2017-06-12,89.0
2017-06-13,74.0
2017-06-14,66.0
2017-06-15,40.0
2017-06-16,11.0
2017-06-17,14.0
2017-06-18,49.0
2017-06-19,68.0
2017-06-20,62.0
2017-06-21,67.0
2017-06-22,18.0
2017-06-23,37.0
2017-06-24,40.0
2017-06-25,28.0
2017-06-26,28.0
2017-06-27,30.0
2017-06-28,41.0
2017-06-29,48.0
2017-06-30,56.0
2017-07-01,71.0
2017-07-02,77.0
2017-07-03,31.0
2017-07-04,38.0
2017-07-05,49.0
2017-07-06,58.0
2017-07-07,44.0
2017-07-08,64.0
2017-07-09,56.0
2017-07-10,53.0
2017-07-11,101.0
2017-07-12,65.0
2017-07-13,17.0
2017-07-14,28.0
2017-07-15,17.0
2017-07-16,22.0
2017-07-17,72.0
2017-07-18,95.0
2017-07-19,42.0
2017-07-20,46.0
2017-07-21,54.0
2017-07-22,53.0
2017-07-23,65.0
2017-07-24,28.0
2017-07-25,54.0
2017-07-26,86.0
2017-07-27,80.0
2017-07-28,44.0
2017-07-29,27.0
2017-07-30,46.0
2017-07-31,78.0
2017-08-01,73.0
2017-08-02,74.0
2017-08-03,81.0
2017-08-04,83.0
2017-08-05,84.0
2017-08-06,86.0
2017-08-07,62.0
2017-08-08,61.0
2017-08-09,34.0
2017-08-10,17.0
2017-08-11,22.0
2017-08-12,38.0
2017-08-13,38.0
2017-08-14,29.0
2017-08-15,32.0
2017-08-16,38.0
2017-08-17,49.0
2017-08-18,38.0
2017-08-19,17.0
2017-08-20,37.0
2017-08-21,50.0
2017-08-22,27.0
2017-08-23,15.0
2017-08-24,18.0
2017-08-25,36.0
2017-08-26,55.0
2017-08-27,36.0
2017-08-28,11.0
2017-08-29,12.0
2017-08-30,42.0
2017-08-31,50.0
2017-09-01,18.0
2017-09-02,14.0
2017-09-03,13.0
2017-09-04,20.0
2017-09-05,28.0
2017-09-06,35.0
2017-09-07,23.0
2017-09-08,26.0
2017-09-09,33.0
2017-09-10,25.0
2017-09-11,43.0
2017-09-12,34.0
2017-09-13,14.0
2017-09-14,19.0
2017-09-15,19.0
2017-09-16,29.0
2017-09-17,28.0
2017-09-18,32.0
2017-09-19,
2017-09-20,
2017-09-21,17.0
2017-09-22,22.0
2017-09-23,21.0
2017-09-24,10.0
2017-09-25,14.0
2017-09-26,21.0
2017-09-27,24.0
2017-09-28,28.0
2017-09-29,28.0
2017-09-30,18.0
2017-10-01,11.0
2017-10-02,16.0
2017-10-03,22.0
2017-10-04,8.0
2017-10-05,4.0
2017-10-06,11.0
2017-10-07,17.0
2017-10-08,7.0
2017-10-09,8.0
2017-10-10,7.0
2017-10-11,9.0
2017-10-12,10.0
2017-10-13,13.0
2017-10-14,18.0
2017-10-15,20.0
2017-10-16,20.0
2017-10-17,19.0
2017-10-18,9.0
2017-10-19,11.0
2017-10-20,17.0
2017-10-21,13.0
2017-10-22,11.0
2017-10-23,11.0
2017-10-24,7.0
2017-10-25,10.0
2017-10-26,11.0
2017-10-27,14.0
2017-10-28,7.0
2017-10-29,4.0
2017-10-30,6.0
2017-10-31,10.0
2017-11-01,17.0
2017-11-02,20.0
2017-11-03,10.0
2017-11-04,16.0
2017-11-05,8.0
2017-11-06,10.0
2017-11-07,13.0
2017-11-08,8.0
2017-11-09,8.0
2017-11-10,9.0
2017-11-11,12.0
2017-11-12,11.0
2017-11-13,12.0
2017-11-14,11.0
2017-11-15,6.0
2017-11-16,5.0
2017-11-17,8.0
2017-11-18,9.0
2017-11-19,9.0
2017-11-20,9.0
2017-11-21,9.0
2017-11-22,11.0
2017-11-23,12.0
2017-11-24,13.0
2017-11-25,13.0
2017-11-26,13.0
2017-11-27,12.0
2017-11-28,17.0
2017-11-29,14.0
2017-11-30,16.0
2017-12-01,18.0
2017-12-02,17.0
2017-12-03,13.0
2017-12-04,12.0
2017-12-05,16.0
2017-12-06,15.0
2017-12-07,16.0
2017-12-08,14.0
2017-12-09,11.0
2017-12-10,12.0
2017-12-11,18.0
2017-12-12,
2017-12-13,10.0
2017-12-14,9.0
2017-12-15,9.0
2017-12-16,8.0
2017-12-17,10.0
2017-12-18,11.0
2017-12-19,12.0
2017-12-20,13.0
2017-12-21,11.0
2017-12-22,8.0
2017-12-23,7.0
2017-12-24,10.0
2017-12-25,9.0
2017-12-26,8.0
2017-12-27,7.0
2017-12-28,9.0
2017-12-29,10.0
2017-12-30,8.0
2017-12-31,11.0
2018-01-01,11.0
2018-01-02,10.0
2018-01-03,9.0
2018-01-04,
2018-01-05,6.0
2018-01-06,9.0
2018-01-07,14.0
2018-01-08,12.0
2018-01-09,11.0
2018-01-10,15.0
2018-01-11,14.0
2018-01-12,14.0
2018-01-13,
2018-01-14,30.0
2018-01-15,10.0
2018-01-16,14.0
2018-01-17,11.0
2018-01-18,11.0
2018-01-19,14.0
2018-01-20,15.0
2018-01-21,14.0
2018-01-22,18.0
2018-01-23,16.0
2018-01-24,17.0
2018-01-25,17.0
2018-01-26,14.0
2018-01-27,14.0
2018-01-28,12.0
2018-01-29,15.0
2018-01-30,14.0
2018-01-31,
2018-02-01,
2018-02-02,
2018-02-03,
2018-02-04,15.0
2018-02-05,14.0
2018-02-06,15.0
2018-02-07,13.0
2018-02-08,12.0
2018-02-09,10.0
2018-02-10,10.0
2018-02-11,10.0
2018-02-12,14.0
2018-02-13,16.0
2018-02-14,20.0
2018-02-15,18.0
2018-02-16,17.0
2018-02-17,17.0
2018-02-18,10.0
2018-02-19,9.0
2018-02-20,8.0
2018-02-21,10.0
2018-02-22,11.0
2018-02-23,11.0
2018-02-24,10.0
2018-02-25,8.0
2018-02-26,12.0
2018-02-27,
2018-02-28,
2018-03-01,14.0
2018-03-02,16.0
2018-03-03,13.0
2018-03-04,12.0
2018-03-05,12.0
2018-03-06,17.0
2018-03-07,21.0
2018-03-08,20.0
2018-03-09,15.0
2018-03-10,11.0
2018-03-11,8.0
2018-03-12,7.0
2018-03-13,10.0
2018-03-14,9.0
2018-03-15,14.0
2018-03-16,12.0
2018-03-17,9.0
2018-03-18,5.0
2018-03-19,12.0
2018-03-20,15.0
2018-03-21,13.0
2018-03-22,11.0
2018-03-23,8.0
2018-03-24,11.0
2018-03-25,12.0
2018-03-26,14.0
2018-03-27,21.0
2018-03-28,19.0
2018-03-29,19.0
2018-03-30,18.0
2018-03-31,12.0
2018-04-01,15.0
2018-04-02,18.0
2018-04-03,19.0
2018-04-04,21.0
2018-04-05,20.0
2018-04-06,19.0
2018-04-07,17.0
2018-04-08,19.0
2018-04-09,16.0
2018-04-10,15.0
2018-04-11,5.0
2018-04-12,9.0
2018-04-13,21.0
2018-04-14,22.0
2018-04-15,22.0
2018-04-16,22.0
2018-04-17,17.0
2018-04-18,20.0
2018-04-19,24.0
2018-04-20,27.0
2018-04-21,24.0
2018-04-22,16.0
2018-04-23,22.0
2018-04-24,26.0
2018-04-25,26.0
2018-04-26,26.0
2018-04-27,26.0
2018-04-28,31.0
2018-04-29,28.0
2018-04-30,40.0
2018-05-01,
2018-05-02,27.0
2018-05-03,24.0
2018-05-04,39.0
2018-05-05,23.0
2018-05-06,17.0
2018-05-07,14.0
2018-05-08,21.0
2018-05-09,35.0
2018-05-10,38.0
2018-05-11,43.0
2018-05-12,34.0
2018-05-13,30.0
2018-05-14,38.0
2018-05-15,34.0
2018-05-16,33.0
2018-05-17,25.0
2018-05-18,21.0
2018-05-19,41.0
2018-05-20,32.0
2018-05-21,29.0
2018-05-22,45.0
2018-05-23,63.0
2018-05-24,53.0
2018-05-25,49.0
2018-05-26,93.0
2018-05-27,87.0
2018-05-28,51.0
2018-05-29,9.0
2018-05-30,13.0
2018-05-31,39.0
2018-06-01,64.0
2018-06-02,127.0
2018-06-03,55.0
2018-06-04,92.0
2018-06-05,121.0
2018-06-06,54.0
2018-06-07,50.0
2018-06-08,71.0
2018-06-09,34.0
2018-06-10,6.0
2018-06-11,27.0
2018-06-12,51.0
2018-06-13,62.0
2018-06-14,64.0
2018-06-15,67.0
2018-06-16,124.0
2018-06-17,140.0
2018-06-18,99.0
2018-06-19,87.0
2018-06-20,76.0
2018-06-21,35.0
2018-06-22,65.0
2018-06-23,68.0
2018-06-24,69.0
2018-06-25,67.0
2018-06-26,72.0
2018-06-27,44.0
2018-06-28,51.0
2018-06-29,65.0
2018-06-30,58.0
2018-07-01,53.0
2018-07-02,42.0
2018-07-03,47.0
2018-07-04,16.0
2018-07-05,20.0
2018-07-06,37.0
2018-07-07,52.0
2018-07-08,66.0
2018-07-09,60.0
2018-07-10,59.0
2018-07-11,74.0
2018-07-12,81.0
2018-07-13,84.0
2018-07-14,62.0
2018-07-15,32.0
2018-07-16,17.0
2018-07-17,27.0
2018-07-18,28.0
2018-07-19,61.0
2018-07-20,61.0
2018-07-21,88.0
2018-07-22,41.0
2018-07-23,96.0
2018-07-24,104.0
2018-07-25,105.0
2018-07-26,98.0
2018-07-27,57.0
2018-07-28,75.0
2018-07-29,73.0
2018-07-30,50.0
2018-07-31,73.0
2018-08-01,84.0
2018-08-02,82.0
2018-08-03,71.0
2018-08-04,60.0
2018-08-05,100.0
2018-08-06,75.0
2018-08-07,15.0
2018-08-08,51.0
2018-08-09,55.0
2018-08-10,55.0
2018-08-11,64.0
2018-08-12,49.0
2018-08-13,20.0
2018-08-14,27.0
2018-08-15,48.0
2018-08-16,38.0
2018-08-17,55.0
2018-08-18,18.0
2018-08-19,36.0
2018-08-20,48.0
2018-08-21,41.0
2018-08-22,64.0
2018-08-23,41.0
2018-08-24,31.0
2018-08-25,27.0
2018-08-26,30.0
2018-08-27,33.0
2018-08-28,41.0
2018-08-29,40.0
2018-08-30,30.0
2018-08-31,36.0
2018-09-01,23.0
2018-09-02,23.0
2018-09-03,24.0
2018-09-04,22.0
2018-09-05,33.0
2018-09-06,29.0
2018-09-07,29.0
2018-09-08,29.0
2018-09-09,33.0
2018-09-10,22.0
2018-09-11,23.0
2018-09-12,25.0
2018-09-13,26.0
2018-09-14,31.0
2018-09-15,24.0
2018-09-16,21.0
2018-09-17,33.0
2018-09-18,13.0
2018-09-19,32.0
2018-09-20,55.0
2018-09-21,40.0
2018-09-22,10.0
2018-09-23,9.0
2018-09-24,14.0
2018-09-25,27.0
2018-09-26,29.0
2018-09-27,26.0
2018-09-28,24.0
2018-09-29,11.0
2018-09-30,10.0
2018-10-01,9.0
2018-10-02,14.0
2018-10-03,17.0
2018-10-04,27.0
2018-10-05,30.0
2018-10-06,25.0
2018-10-07,24.0
2018-10-08,14.0
2018-10-09,8.0
2018-10-10,18.0
2018-10-11,24.0
2018-10-12,17.0
2018-10-13,18.0
2018-10-14,17.0
2018-10-15,11.0
2018-10-16,13.0
2018-10-17,11.0
2018-10-18,8.0
2018-10-19,10.0
2018-10-20,11.0
2018-10-21,9.0
2018-10-22,10.0
2018-10-23,19.0
2018-10-24,14.0
2018-10-25,13.0
2018-10-26,12.0
2018-10-27,16.0
2018-10-28,16.0
2018-10-29,11.0
2018-10-30,7.0
2018-10-31,13.0
2018-11-01,21.0
2018-11-02,9.0
2018-11-03,12.0
2018-11-04,8.0
2018-11-05,8.0
2018-11-06,11.0
2018-11-07,15.0
2018-11-08,13.0
2018-11-09,11.0
2018-11-10,9.0
2018-11-11,9.0
2018-11-12,8.0
2018-11-13,9.0
2018-11-14,
2018-11-15,
2018-11-16,10.0
2018-11-17,5.0
2018-11-18,6.0
2018-11-19,9.0
2018-11-20,9.0
2018-11-21,11.0
2018-11-22,10.0
2018-11-23,10.0
2018-11-24,9.0
2018-11-25,11.0
2018-11-26,10.0
2018-11-27,11.0
2018-11-28,14.0
2018-11-29,18.0
2018-11-30,14.0
2018-12-01,14.0
2018-12-02,13.0
2018-12-03,15.0
2018-12-04,12.0
2018-12-05,16.0
2018-12-06,13.0
2018-12-07,24.0
2018-12-08,12.0
2018-12-09,9.0
2018-12-10,9.0
2018-12-11,9.0
2018-12-12,10.0
2018-12-13,9.0
2018-12-14,9.0
2018-12-15,11.0
2018-12-16,12.0
2018-12-17,12.0
2018-12-18,18.0
2018-12-19,18.0
2018-12-20,13.0
2018-12-21,13.0
2018-12-22,17.0
2018-12-23,16.0
2018-12-24,18.0
2018-12-25,18.0
2018-12-26,14.0
2018-12-27,11.0
2018-12-28,11.0
2018-12-29,7.0
2018-12-30,6.0
2018-12-31,10.0
2019-01-01,12.0
2019-01-02,9.0
2019-01-03,11.0
2019-01-04,20.0
2019-01-05,27.0
2019-01-06,9.0
2019-01-07,7.0
2019-01-08,7.0
2019-01-09,6.0
2019-01-10,9.0
2019-01-11,8.0
2019-01-12,7.0
2019-01-13,8.0
2019-01-14,10.0
2019-01-15,11.0
2019-01-16,11.0
2019-01-17,9.0
2019-01-18,22.0
2019-01-19,20.0
2019-01-20,13.0
2019-01-21,11.0
2019-01-22,12.0
2019-01-23,14.0
2019-01-24,15.0
2019-01-25,16.0
2019-01-26,15.0
2019-01-27,12.0
2019-01-28,14.0
2019-01-29,
2019-01-30,
2019-01-31,
2019-02-01,
2019-02-02,26.0
2019-02-03,17.0
2019-02-04,16.0
2019-02-05,19.0
2019-02-06,25.0
2019-02-07,22.0
2019-02-08,17.0
2019-02-09,15.0
2019-02-10,17.0
2019-02-11,12.0
2019-02-12,15.0
2019-02-13,10.0
2019-02-14,16.0
2019-02-15,21.0
2019-02-16,20.0
2019-02-17,23.0
2019-02-18,22.0
2019-02-19,15.0
2019-02-20,11.0
2019-02-21,12.0
2019-02-22,10.0
2019-02-23,9.0
2019-02-24,7.0
2019-02-25,14.0
2019-02-26,18.0
2019-02-27,17.0
2019-02-28,18.0
2019-03-01,20.0
2019-03-02,22.0
2019-03-03,14.0
2019-03-04,12.0
2019-03-05,12.0
2019-03-06,11.0
2019-03-07,9.0
2019-03-08,10.0
2019-03-09,14.0
2019-03-10,12.0
2019-03-11,13.0
2019-03-12,18.0
2019-03-13,17.0
2019-03-14,14.0
2019-03-15,13.0
2019-03-16,14.0
2019-03-17,13.0
2019-03-18,11.0
2019-03-19,9.0
2019-03-20,15.0
2019-03-21,22.0
2019-03-22,23.0
2019-03-23,20.0
2019-03-24,16.0
2019-03-25,19.0
2019-03-26,20.0
2019-03-27,21.0
2019-03-28,26.0
2019-03-29,29.0
2019-03-30,38.0
2019-03-31,
2019-04-01,22.0
2019-04-02,27.0
2019-04-03,25.0
2019-04-04,18.0
2019-04-05,21.0
2019-04-06,20.0
2019-04-07,18.0
2019-04-08,27.0
2019-04-09,24.0
2019-04-10,26.0
2019-04-11,29.0
2019-04-12,38.0
2019-04-13,55.0
2019-04-14,29.0
2019-04-15,20.0
2019-04-16,25.0
2019-04-17,28.0
2019-04-18,31.0
2019-04-19,25.0
2019-04-20,29.0
2019-04-21,25.0
2019-04-22,28.0
2019-04-23,39.0
2019-04-24,42.0
2019-04-25,41.0
2019-04-26,37.0
2019-04-27,32.0
2019-04-28,30.0
2019-04-29,21.0
2019-04-30,34.0
2019-05-01,32.0
2019-05-02,49.0
2019-05-03,77.0
2019-05-04,48.0
2019-05-05,40.0
2019-05-06,35.0
2019-05-07,41.0
2019-05-08,40.0
2019-05-09,24.0
2019-05-10,25.0
2019-05-11,49.0
2019-05-12,34.0
2019-05-13,36.0
2019-05-14,35.0
2019-05-15,42.0
2019-05-16,68.0
2019-05-17,48.0
2019-05-18,14.0
2019-05-19,32.0
2019-05-20,33.0
2019-05-21,43.0
2019-05-22,45.0
2019-05-23,51.0
2019-05-24,87.0
2019-05-25,70.0
2019-05-26,58.0
2019-05-27,37.0
2019-05-28,49.0
2019-05-29,15.0
2019-05-30,35.0
2019-05-31,16.0
2019-06-01,63.0
2019-06-02,92.0
2019-06-03,52.0
2019-06-04,87.0
2019-06-05,74.0
2019-06-06,42.0
2019-06-07,31.0
2019-06-08,60.0
2019-06-09,59.0
2019-06-10,54.0
2019-06-11,63.0
2019-06-12,29.0
2019-06-13,18.0
2019-06-14,29.0
2019-06-15,31.0
2019-06-16,50.0
2019-06-17,33.0
2019-06-18,23.0
2019-06-19,84.0
2019-06-20,83.0
2019-06-21,65.0
2019-06-22,72.0
2019-06-23,100.0
